id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,42670,169,-9,1,1,2,285000.0
26,42670,169,-9,1,1,3,160000.0
26,42670,169,-9,1,1,6,2115911.25
26,42670,169,-9,1,2,3,0.0
26,2852,76608,-9,1,1,2,20051.99
26,1988,1,36554,1,1,2,16907348.58
26,1988,1,36554,1,2,2,0.0
26,1988,1,-9,1,1,2,28382168.53
26,1988,1,-9,1,1,3,23566056.57
26,1988,1,-9,1,1,6,54618506.36
26,2852,227,-9,1,1,2,31257.06
26,244,250,-9,2,1,2,9208312.2
26,244,260,-9,2,1,2,1493.0
26,2981,7,-9,2,1,2,150000.0
26,244,471,-9,2,1,2,4500.0
26,244,473,-9,2,1,2,311289.45
26,244,475,-9,2,1,2,0.0
26,244,475,-9,2,2,2,0.0
26,244,477,-9,2,1,2,63090.63
26,244,970,-9,2,1,2,4018.46
26,304,315,-9,2,2,2,195365.0
26,304,2207,-9,2,2,2,8028824.6
26,304,2207,-9,2,2,3,111229490.82
26,304,2207,-9,2,2,6,1600000.0
26,244,827,-9,2,1,2,10000.68
26,1988,8,-9,2,1,2,0.0
26,1988,8,-9,2,1,3,5522373.52
26,1988,8,-9,2,2,2,2850000.0
26,244,468,-9,2,1,2,1500.0
26,244,470,-9,2,1,2,12864.0
26,1926,984,2959,2,1,2,0.0
26,244,1710,-9,2,1,2,1500.0
26,244,1734,-9,2,1,2,12798.64
26,1926,2330,-9,2,1,6,100000.0
26,244,84703,-9,2,1,2,15950.15
26,316,173,87887,2,1,2,314868.27
26,244,84712,-9,2,1,2,2335.29
26,244,94739,-9,2,1,2,0.0
26,244,1605,-9,2,1,2,0.0
26,41066,185,199,3,1,3,0.0
26,-9,-9,-9,3,1,2,4283388.08
26,-9,-9,-9,3,1,6,402215.0
26,-9,-9,-9,3,2,2,3000385.12
26,14,-9,-9,3,1,2,0.0
26,14,3520,-9,3,1,2,708000.0
26,14,3520,-9,3,1,6,0.0
26,14,2030,-9,3,1,2,250000.0
26,14,2779,-9,3,1,2,0.0
26,14,2781,-9,3,1,2,0.0
26,14,2793,-9,3,1,2,0.0
26,14,2796,-9,3,1,2,0.0
26,42670,38348,-9,3,1,2,10354427.49
26,14,2808,-9,3,1,2,0.0
26,14,2818,-9,3,1,2,0.0
26,42670,42802,73883,3,1,2,0.0
26,42670,42802,73883,3,1,6,0.0
26,1988,12,-9,3,1,2,0.0
26,2844,75313,-9,3,1,2,446160.0
26,2844,75313,-9,3,1,6,0.0
26,42672,74019,-9,3,1,2,0.0
26,42670,43032,-9,3,1,3,53651161.05
26,1988,2058,-9,3,1,2,25133.72
26,2846,3412,8956,3,1,2,0.0
26,214460,88353,88721,3,1,2,0.0
26,2837,214528,44987,3,1,2,5877235.0
26,42670,72104,-9,3,1,2,866666.66
26,42670,72104,-9,3,1,3,8567522.91
26,42670,72104,-9,3,1,6,671500.0
26,1988,3234,47229,3,1,2,37800000.0
26,1988,3234,47229,3,2,2,0.0
26,3162,3270,8904,3,1,2,0.0
26,41066,48,58527,3,1,2,0.0
26,244,766,-9,3,1,2,1152480.0
26,304,3273,9073,3,2,2,529400.0
26,1945,38238,86246,3,2,2,79985812.31
26,1945,38238,86246,3,2,6,100000.0
26,304,3273,46664,3,2,2,274537806.23
26,304,3273,46664,3,2,3,48080525.4
26,304,3273,46664,3,2,6,242040656.06
26,2852,-9,-9,3,1,2,55455.0
26,1945,77782,-9,3,1,2,4650000.0
26,1945,77782,-9,3,2,2,11151067.63
26,1945,77782,-9,3,2,3,27519975.8
26,2844,-9,-9,3,2,2,1218016.53
26,2844,-9,-9,3,2,6,0.0
26,263,2034,91109,3,1,2,900000.0
26,316,116389,-9,3,1,2,1967353.48
26,316,1956,89690,3,1,2,9327174.3
26,316,3413,210964,3,1,2,743534.9
26,316,3413,210964,3,1,6,100000.0
26,1926,102521,-9,3,1,2,0.0
26,1926,102521,-9,3,1,6,100000.0
26,1926,102521,201090,3,1,6,85710.4
26,244,3243,8928,3,1,2,7500000.0
26,316,-9,-9,3,1,2,22503094.3
26,316,-9,-9,3,1,6,0.0
26,1926,3231,-9,3,1,2,500000.0
26,316,9053,-9,3,1,2,0.0
26,316,68487,-9,3,1,2,654990.18
26,316,68487,-9,3,1,3,487966.16
26,316,68487,-9,3,1,6,589770.0
26,1927,-9,-9,3,1,2,2487500.0
26,1926,3662,-9,3,1,2,0.0
26,1926,3662,-9,3,1,6,0.0
26,1927,38337,-9,3,1,2,0.0
26,1927,38337,-9,3,1,6,0.0
26,316,1801,-9,3,1,2,2885491.78
26,316,1801,-9,3,1,6,0.0
26,316,1801,-9,3,2,2,1730949.58
26,316,1801,-9,3,2,6,300000.0
26,1926,40127,-9,3,1,2,730000.0
26,1926,40127,-9,3,1,6,190857.0
26,316,73212,-9,3,1,2,132638.2
26,1927,89539,-9,3,1,2,4177.72
26,1927,92930,-9,3,1,2,221377.13
26,2837,1799,4036,4,1,2,577680.76
26,2837,1799,4037,4,1,2,793385.93
26,244,249,-9,4,1,2,0.0
26,2837,1799,4039,4,1,2,1865434.69
26,244,253,-9,4,1,2,38685279.64
26,244,253,-9,4,1,3,217476037.15
26,244,253,-9,4,1,6,54000.0
26,244,253,-9,4,2,2,16404.84
26,2837,1799,4137,4,1,2,0.0
26,42670,367,-9,4,1,2,0.0
26,42670,367,-9,4,1,3,4000000.0
