id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,244,117267,-9,1,2,2,5312078.8
26,14,25,-9,1,1,2,832000.0
26,1988,1,-9,1,1,2,26858361.64
26,2852,227,-9,1,1,2,16902.86
26,219924,119672,-9,1,1,3,3379899.12
26,1988,1,-9,1,1,3,12288469.88
26,1988,1,-9,1,1,6,28079983.1
26,1988,1,-9,1,1,7,20143073.93
26,1988,1,36554,1,1,2,20078331.63
26,1988,1,36554,1,2,2,0.0
26,2852,76608,-9,1,1,2,0.0
26,42670,169,-9,1,1,2,237500.0
26,42670,169,-9,1,1,3,1833855.69
26,42670,169,-9,1,1,6,0.0
26,42670,169,-9,1,2,3,195768.31
26,304,315,-9,2,2,2,0.0
26,304,315,6099,2,2,2,0.0
26,304,2207,-9,2,2,2,5662025.19
26,304,2207,-9,2,2,3,46198447.6
26,304,2207,-9,2,2,6,2938507.14
26,244,1710,-9,2,1,2,0.0
26,244,1734,-9,2,1,2,5539.2
26,244,69624,-9,2,1,2,2715.0
26,244,84703,-9,2,1,2,4330.0
26,244,84712,-9,2,1,2,6060.0
26,244,94739,-9,2,1,2,0.0
26,244,471,-9,2,1,2,0.0
26,244,472,-9,2,1,2,361080.59
26,244,473,-9,2,1,2,455193.55
26,244,250,-9,2,1,2,10905568.32
26,244,474,-9,2,1,2,0.0
26,244,475,-9,2,1,2,0.0
26,244,476,-9,2,1,2,16329.36
26,244,477,-9,2,1,2,31397.71
26,244,477,-9,2,2,2,0.0
26,244,465,-9,2,1,2,0.0
26,244,260,-9,2,1,2,798.0
26,244,970,-9,2,1,2,1810.0
26,244,468,-9,2,1,2,0.0
26,244,1209,-9,2,1,2,0.0
26,244,1605,-9,2,1,2,2004.25
26,244,470,-9,2,1,2,84550.62
26,2981,956,-9,2,1,2,0.0
26,1926,984,2959,2,1,2,0.0
26,1926,2330,-9,2,1,2,0.0
26,1926,2330,-9,2,1,6,2226752.61
26,1926,1782,-9,2,1,6,0.0
26,1988,8,-9,2,1,2,2968456.509
26,1988,8,-9,2,2,2,200000.0
26,2981,7,-9,2,1,2,200000.0
26,304,3273,9073,3,2,2,12580.0
26,304,3273,9073,3,2,6,0.0
26,244,3243,8928,3,1,2,18500000.0
26,263,2034,91109,3,1,2,0.0
26,14,3520,-9,3,1,2,695156.82
26,14,3520,-9,3,1,6,514620.0
26,304,3273,46664,3,2,2,1143250303.52
26,304,3273,46664,3,2,3,2388605.2
26,304,3273,46664,3,2,6,39943702.16
26,304,3273,46664,3,2,7,0.0
26,-9,-9,-9,3,1,2,9508332.0
26,-9,-9,-9,3,1,6,0.0
26,-9,-9,-9,3,2,2,3746000.0
26,14,2030,-9,3,1,2,450000.0
26,244,766,-9,3,1,2,1399440.0
26,316,-9,-9,3,1,2,0.0
26,316,-9,-9,3,1,6,0.0
26,2852,-9,-9,3,1,2,23885.5
26,42672,72573,73970,3,1,2,0.01
26,2981,3517,200100,3,1,2,81829673.66
26,219925,-9,-9,3,1,2,451127.79
26,219925,68487,-9,3,1,2,1325753.63
26,219925,68487,-9,3,1,6,0.0
26,219925,68554,-9,3,1,2,1804672.78
26,219925,68554,-9,3,2,2,0.0
26,219925,-9,-9,3,1,6,150000.0
26,219925,-9,-9,3,2,2,1017688.0
26,219925,-9,-9,3,2,6,250000.0
26,3162,3270,8904,3,1,2,534543.33
26,3162,121813,-9,3,1,6,0.0
26,316,3413,210964,3,1,2,0.0
26,316,3413,210964,3,1,6,0.0
26,1945,38238,86246,3,2,2,104563589.23
26,1945,38238,86246,3,2,6,36776569.0
26,1988,75234,-9,3,1,6,926722.0
