id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,1988,1,36554,1,1,2,70570275.12
26,1988,1,36554,1,2,2,0.0
26,1988,1,-9,1,1,2,785904.57
26,1988,1,-9,1,1,3,0.0
26,1988,1,-9,1,1,6,1755000.0
26,14,25,-9,1,1,2,1312395.06
26,42670,169,-9,1,1,2,2880432.04
26,42670,169,-9,1,1,3,4144004.53
26,42670,169,-9,1,1,6,2569048.9
26,2846,119672,-9,1,1,2,0.0
26,2852,227,-9,1,1,2,0.0
26,2852,76608,-9,1,1,2,0.0
26,244,827,16605,2,1,2,33218.59
26,244,970,-9,2,1,2,10000.21
26,1926,1782,-9,2,1,2,0.0
26,244,1710,-9,2,1,2,0.0
26,244,260,-9,2,1,2,24450.23
26,244,84712,-9,2,1,2,1000.0
26,244,94739,-9,2,1,2,0.0
26,244,468,-9,2,1,2,10000.11
26,244,470,-9,2,1,2,20761.04
26,316,173,87876,2,1,2,6000.0
26,316,173,87887,2,1,2,0.0
26,244,471,-9,2,1,2,10000.0
26,244,473,-9,2,1,2,262281.77
26,244,477,-9,2,1,2,1000.0
26,244,477,-9,2,2,2,0.0
26,1926,2330,-9,2,1,2,0.0
26,1926,2330,-9,2,1,6,0.0
26,1988,8,-9,2,1,2,0.0
26,1988,8,-9,2,2,2,1500000.0
26,244,827,-9,2,1,2,43873.2
26,244,250,-9,2,1,2,1794700.0
26,304,315,-9,2,2,2,0.0
26,304,2207,-9,2,2,2,1409995.33
26,304,2207,-9,2,2,3,46747292.14
26,316,3413,8953,3,1,2,1010319.68
26,316,3413,8953,3,1,6,1363600.0
26,1927,92930,-9,3,1,2,0.0
26,316,9053,-9,3,1,2,0.0
26,1926,3662,-9,3,1,2,266048.44
26,1926,3662,-9,3,1,6,0.0
26,1926,40127,-9,3,1,2,300000.0
26,1926,40127,-9,3,1,6,0.0
26,-9,-9,-9,3,1,2,6179392.23
26,-9,-9,-9,3,2,2,370200.0
26,1945,38238,86246,3,2,2,57500144.68
26,1945,38238,86246,3,2,6,2456808.0
26,244,3243,8928,3,1,2,7000000.0
26,304,3273,9073,3,2,2,879621.27
26,304,3273,46664,3,2,2,568477743.35
26,304,3273,46664,3,2,3,20190629.33
26,304,3273,46664,3,2,6,20681748.79
26,1988,75234,-9,3,1,6,0.0
26,316,-9,-9,3,1,2,2541877.2
26,2844,-9,-9,3,2,2,3881150.91
26,2844,2847,-9,3,1,2,23831.85
26,316,334,-9,3,1,2,0.0
26,316,1956,89690,3,1,2,150000.0
26,14,3520,-9,3,1,2,1792799.65
26,14,3520,-9,3,1,3,310325.93
26,14,3520,-9,3,1,6,100000.0
26,244,766,-9,3,1,2,600000.0
26,1926,3231,201090,3,1,2,1852200.0
26,1926,3231,201090,3,1,6,0.0
26,1945,77782,-9,3,1,2,0.0
26,1945,77782,-9,3,2,2,2550000.0
26,1945,77782,-9,3,2,3,-11500000.0
26,263,2034,91109,3,1,2,2000000.0
26,263,2034,91109,3,2,2,1200000.0
26,1926,102521,-9,3,1,2,4050000.0
26,1926,102521,-9,3,1,6,0.0
26,1988,10,-9,3,1,2,0.0
26,1927,-9,-9,3,1,2,800000.0
26,1927,89539,-9,3,1,2,0.0
26,1988,2058,-9,3,1,2,0.0
26,1988,3234,8882,3,1,2,2309497.17
26,1988,3234,8882,3,1,6,3043945.26
26,1988,3234,47229,3,1,2,72796200.0
26,42670,38348,-9,3,1,2,21513660.58
26,1988,24712,-9,3,1,2,40000.0
26,1988,75229,-9,3,1,2,100000.0
26,42670,42802,73883,3,1,2,2006980.0
26,42670,42802,73883,3,1,6,0.0
26,42670,43032,-9,3,1,3,46337513.56
26,208423,73212,-9,3,1,2,107883.88
26,3162,3270,8904,3,1,2,0.0
26,17125,44987,-9,3,1,2,602308.16
26,17125,44988,-9,3,1,2,766849.76
26,41066,48,58527,3,1,2,4000000.0
26,208423,1801,-9,3,1,2,2678123.12
26,208423,1801,-9,3,1,6,0.0
26,208423,1801,-9,3,2,2,994000.0
26,208423,1801,-9,3,2,6,0.0
26,208423,1801,68554,3,2,2,0.0
26,208423,68487,-9,3,1,2,3658160.45
26,208423,68487,-9,3,1,3,264600.0
26,208423,68487,-9,3,1,6,0.0
26,42670,72104,-9,3,1,3,250000.0
26,2844,75313,-9,3,1,2,0.0
26,2844,75313,-9,3,1,6,0.0
26,2844,75313,-9,3,2,2,0.0
26,17125,44813,45593,3,1,2,300000.0
26,2846,3412,8956,3,1,2,0.0
26,244,428,12536,4,1,2,140000.0
26,244,105793,-9,4,1,2,0.0
26,244,429,-9,4,1,2,0.0
26,244,430,-9,4,1,2,1081754.54
26,244,430,-9,4,2,2,0.0
26,1929,89,-9,4,1,2,22791.71
26,244,431,-9,4,1,2,0.0
26,1926,2045,-9,4,1,2,0.0
26,1926,2045,-9,4,1,3,0.0
26,244,67671,-9,4,1,2,10000.51
26,1926,2045,42742,4,1,3,0.0
26,244,415,-9,4,1,2,5810.0
26,244,415,40523,4,2,2,365.78
26,244,94430,-9,4,1,2,0.0
26,244,417,-9,4,1,2,10000.13
26,244,417,13327,4,1,2,0.0
26,244,418,13061,4,1,2,0.0
26,244,423,11748,4,1,2,3906113.84
26,1926,2045,42753,4,1,3,1251912.4
26,1926,57682,-9,4,1,2,10897413.72
26,244,424,-9,4,1,2,0.0
26,1926,2045,77545,4,1,3,9262.0
26,244,249,-9,4,1,2,328223.28
26,1926,100584,102607,4,1,2,37149.0
26,244,253,-9,4,1,2,45997820.0
26,244,253,-9,4,1,3,105844283.6
26,244,253,-9,4,1,6,2912803.32
26,244,253,-9,4,2,2,0.0
26,1926,2045,42745,4,1,6,0.0
26,244,432,-9,4,1,2,4720.05
26,244,100901,-9,4,1,2,0.0
26,1926,2045,42750,4,1,2,1054239.45
26,1926,2045,42750,4,1,3,500000.0
26,244,445,-9,4,1,2,518836.44
26,1926,2045,42751,4,1,3,1102593.99
26,244,458,-9,4,1,2,341275.6
26,244,461,-9,4,1,2,7500.0
26,244,426,14069,4,1,2,5000.0
26,1926,2045,42752,4,1,3,624003.66
26,244,427,-9,4,1,2,500000.0
26,244,428,-9,4,1,2,654728.51
26,1927,91842,-9,4,1,2,0.0
26,1927,91842,-9,4,2,2,0.0
26,17125,1799,4037,4,1,2,-651043.9
26,17125,1799,4038,4,1,2,0.0
26,1988,223,-9,4,1,2,89432.91
26,42670,367,-9,4,1,2,0.0
26,42670,367,-9,4,1,3,0.0
26,3162,240,-9,4,1,2,36073875.05
26,17125,1799,4025,4,1,2,0.0
26,17125,1799,4033,4,1,2,1000000.0
26,2852,21089,-9,4,1,2,3501232.62
26,72084,241,-9,4,1,2,11686.41
26,3162,166,-9,4,1,2,300000.0
26,17125,1799,4141,4,1,2,0.0
26,17125,1799,4146,4,1,2,0.0
26,17125,1799,4147,4,1,2,0.0
26,17125,1799,27615,4,1,2,801237.95
26,42670,91138,-9,4,1,2,0.0
26,17125,1799,46538,4,1,2,0.0
26,42670,91144,-9,4,1,2,326618.0
26,42670,100113,-9,4,1,2,735000.0
26,2846,54844,-9,4,1,2,0.0
26,2846,54844,-9,4,1,3,24696810.84
26,17125,1799,4036,4,1,2,374500.0
26,1988,223,228,6,1,2,5662.5
