id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,264359,86567,-9,1,1,6,0.0
26,267175,1,-9,1,1,2,23173115.51
26,267175,1,-9,1,1,6,45805450.02
26,267175,1,-9,1,1,9,3946728.5
26,235880,169,-9,1,1,2,10084553.98
26,235880,169,-9,1,1,6,2552046.0
26,235880,169,-9,1,1,9,2005500.0
26,235880,169,-9,1,2,3,150000.0
26,235880,169,-9,1,2,9,0.0
26,267175,1,36554,1,1,2,26446854.66
26,267175,1,36554,1,1,6,0.0
26,267175,1,36554,1,2,2,0.0
26,2852,227,-9,1,1,2,90534.91
26,14,25,-9,1,1,2,213000.0
26,2852,76608,-9,1,1,2,5580.0
26,72084,984,2959,2,1,2,35631.6
26,72084,1782,-9,2,1,6,0.0
26,235876,7,-9,2,1,2,0.0
26,235876,3,-9,2,1,2,4968.03
26,244,69624,-9,2,1,2,10181.82
26,72084,2330,-9,2,1,2,803160.0
26,235876,956,-9,2,1,2,11379.6
26,244,1734,-9,2,1,2,0.0
26,244,476,-9,2,1,2,32276.81
26,244,477,-9,2,1,2,4764.27
26,244,477,-9,2,1,6,0.0
26,244,477,-9,2,2,2,1082.41
26,244,970,-9,2,1,2,1500.0
26,244,1209,-9,2,1,2,21731.02
26,244,1605,-9,2,1,2,18369.67
26,244,1710,-9,2,1,2,900.0
26,244,475,-9,2,1,2,9896.0
26,267175,8,-9,2,1,2,5108435.363248
26,267175,8,-9,2,1,6,2050000.0
26,244,474,-9,2,1,2,0.0
26,244,260,-9,2,1,2,0.0
26,244,465,-9,2,1,2,0.0
26,244,468,-9,2,1,2,0.0
26,244,469,-9,2,1,2,56979.48
26,244,470,-9,2,1,2,167748.05
26,244,472,-9,2,1,2,310473.54
26,244,473,-9,2,1,2,7608.01
26,244,473,-9,2,1,9,0.0
26,304,315,-9,2,2,2,1230000.0
26,304,2207,-9,2,2,2,2072205.82
26,304,2207,-9,2,2,3,1811774.18
26,244,250,-9,2,1,2,831140.0
26,244,250,-9,2,1,9,0.0
26,244,94739,-9,2,1,2,19886.18
26,244,84703,-9,2,1,2,30127.4
26,244,84712,-9,2,1,2,0.0
26,304,2207,-9,2,2,6,3070369.01
26,304,2207,-9,2,2,7,0.0
26,304,2207,-9,2,2,9,0.0
26,235876,77,236554,3,1,2,0.0
26,41066,48,68,3,1,2,10819.7586
26,41066,94,84156,3,1,2,447844.12
26,41066,185,195,3,1,2,-15255.6608
26,235874,36670,74079,3,1,6,100000.0
26,235881,324,75394,3,1,2,0.0
26,235881,1956,89690,3,1,6,120000.0
26,41066,120851,115639,3,1,2,4619000.0
26,41066,120851,115639,3,1,6,2857500.0
26,41066,120851,115639,3,1,7,2890620.0
26,41066,120851,115639,3,1,9,424383.0
26,235874,72571,237191,3,2,2,190188677.55
26,235874,72571,237191,3,2,6,26980952.0
26,235874,72571,237191,3,2,8,0.0
26,235874,72571,237191,3,2,9,2269229.97
26,235881,9053,-9,3,1,6,500000.0
26,235881,9053,-9,3,1,7,6973000.0
26,235881,9518,-9,3,1,2,3309223.39
26,235881,9518,-9,3,1,6,200000.0
26,14,3520,-9,3,1,2,116151809.38
26,14,3520,-9,3,1,6,67074034.42
26,14,3200,2817,3,1,2,0.0
26,235876,3236,237327,3,1,2,240000.0
26,235881,263749,-9,3,1,2,59812.6
26,235881,263749,-9,3,1,6,2282496.7
26,235881,263749,-9,3,1,7,26027737.86
26,235881,263749,-9,3,1,9,0.0
26,244,3243,8928,3,1,2,79041.26
26,14,3200,2791,3,1,2,0.0
26,14,3200,2791,3,1,8,0.0
26,14,3200,2791,3,1,9,0.0
26,14,3200,2793,3,1,9,0.0
26,14,3200,2798,3,1,2,0.0
26,14,3200,2816,3,1,8,8091.0
26,14,3200,2816,3,1,9,0.0
26,214460,88353,88721,3,1,2,0.0
26,219924,244460,-9,3,1,2,258025.0
26,219925,74378,-9,3,1,2,325619.0
26,219925,74378,-9,3,1,9,4816872.14
26,235880,38348,-9,3,1,2,27435509.73
26,235880,38348,-9,3,1,6,1085816.42
26,219925,68487,-9,3,1,6,4376405.75
26,219925,68487,-9,3,1,8,0.0
26,219925,68487,-9,3,1,9,0.0
26,235880,42802,252432,3,1,2,0.0
26,235880,42802,252432,3,1,6,199800.0
26,267175,11,115227,3,1,2,1378175.16
26,267175,11,115227,3,1,3,9468839.67
26,267175,11,115227,3,1,6,4476811.35
26,267175,11,115227,3,1,9,213000.0
26,1927,3205,38207,3,1,2,1646656.04
26,1927,3205,38207,3,1,6,1331443.05
26,219925,68554,-9,3,2,2,0.0
26,219925,73235,-9,3,1,2,0.0
26,235880,43032,-9,3,1,2,47387000.0
26,235880,43032,-9,3,1,3,0.0
26,2846,74710,-9,3,1,2,0.0
26,219925,74380,-9,3,1,2,1500000.0
26,219925,74380,-9,3,1,6,420000.0
26,2852,-9,-9,3,1,2,0.0
26,219925,81128,-9,3,1,2,0.0
26,219925,81128,-9,3,1,6,4038086.5
26,219925,81128,-9,3,1,9,0.0
26,267175,24712,-9,3,1,2,0.0
26,267175,75234,-9,3,1,2,0.0
26,267175,75234,-9,3,1,6,1300000.0
26,267175,75234,-9,3,1,9,0.0
26,219925,223030,-9,3,1,6,624325.51
26,219925,223039,-9,3,1,6,1570000.0
26,267175,3234,217151,3,1,2,1624254.0
26,267175,3234,217151,3,1,6,200000.0
26,267175,3234,217152,3,1,2,4825929.09
26,14,3200,2773,3,1,8,25000.0
26,14,3200,2773,3,1,9,282.0
26,-9,-9,-9,3,2,9,1671409.0
26,-9,-9,-9,3,1,2,0.0
26,-9,-9,-9,3,1,9,944000.0
26,14,211159,-9,3,1,9,0.0
26,14,214528,-9,3,1,2,240000.0
26,14,214528,-9,3,1,6,120000.0
26,14,214528,-9,3,1,8,756500.0
26,14,214528,-9,3,1,9,185768.4
26,14,214528,-9,3,2,2,619699.5
26,1927,-9,-9,3,1,2,0.0
26,304,3273,46664,3,2,2,229123659.73
26,304,3273,46664,3,2,6,605025821.56
26,304,3273,46664,3,2,7,41263724.0
26,304,3273,46664,3,2,9,0.0
26,41066,48,53,3,1,2,1032122.0
26,41066,48,58,3,1,9,0.0
26,219925,223039,-9,3,2,6,340000.0
26,235874,1945,77782,3,2,2,3659096.24
26,235874,1945,77782,3,2,6,1358369.49
26,72084,2045,42741,4,1,6,0.0
26,244,429,-9,4,1,2,0.0
26,244,430,-9,4,1,2,539981.9
26,244,49103,-9,4,1,2,30801.2
26,244,67671,-9,4,1,2,22716.67
26,72084,2045,42743,4,1,2,0.0
26,72084,2045,42743,4,1,3,13023.44
26,72084,2045,42743,4,1,9,-102485.65
26,72084,2045,42752,4,1,2,3086052.6
26,235876,240,-9,4,1,2,25444292.8
26,235876,478,-9,4,1,2,310884.64
26,264359,25064,-9,4,1,2,0.0
26,72084,2045,42745,4,1,2,0.0
26,72084,2045,42745,4,1,6,0.0
26,72084,2045,42746,4,1,6,0.0
26,72084,2045,42748,4,1,2,1305767.63
26,72084,2045,42748,4,1,9,0.0
26,235876,235,-9,4,1,2,0.0
26,244,423,11806,4,1,2,0.0
26,244,423,11811,4,1,2,0.0
26,244,428,-9,4,1,2,335417.16
26,244,423,23295,4,1,2,3084176.49
26,244,423,23297,4,1,2,1500.0
26,244,423,101531,4,1,2,65117.49
26,244,424,-9,4,1,2,241112.99
26,244,426,14131,4,1,2,0.0
26,244,100930,-9,4,1,2,16847.2
26,244,103730,-9,4,1,2,32866.41
26,244,104667,-9,4,1,2,9436.22
26,72084,100584,102607,4,1,6,1136979.92
26,2846,54843,-9,4,1,2,14263.55
26,1927,91842,-9,4,1,6,0.0
26,2846,54844,-9,4,1,2,5877809.08
26,267175,223,-9,4,1,2,8451.0
26,1927,91842,-9,4,1,9,0.0
26,235880,367,-9,4,1,2,0.0
26,235880,367,-9,4,1,6,0.0
26,235880,91138,-9,4,1,2,0.0
26,235880,91138,-9,4,1,6,20479085.26
26,235880,91138,-9,4,1,7,37588841.06
26,267175,4243,-9,4,1,2,0.0
26,2846,86144,-9,4,1,2,0.0
26,235880,91144,-9,4,1,2,1920000.0
26,235880,91144,-9,4,1,6,3430614.84
26,235880,100113,-9,4,1,2,0.0
26,2852,21089,-9,4,1,2,5874468.05
26,235880,46876,-9,4,1,2,27280.0
26,2846,54844,69300,4,1,2,9721211.59
26,244,256,-9,4,1,2,0.0
26,244,423,11784,4,1,2,0.0
26,244,423,11786,4,1,2,0.0
26,244,423,11788,4,1,2,0.0
26,244,464,-9,4,1,2,0.0
26,244,100919,-9,4,1,2,22626.4
26,244,100922,-9,4,1,2,27759.2
26,14,1799,4036,4,1,2,3876.0
26,14,1799,4036,4,1,9,0.0
26,14,1799,4037,4,1,2,0.0
26,244,415,-9,4,1,2,94455.44
26,244,417,-9,4,1,2,70275.94
26,244,420,-9,4,1,2,0.0
26,244,122391,-9,4,1,2,11851.8
26,14,1799,27615,4,1,6,959999.13
26,244,421,-9,4,1,2,0.0
26,244,423,11754,4,1,2,0.0
26,244,423,11766,4,1,2,4000.0
26,244,100914,-9,4,1,2,19310.4
26,244,100915,-9,4,1,2,18059.6
26,244,100916,-9,4,1,2,32384.4
26,244,100917,-9,4,1,2,21511.2
26,14,1799,29008,4,1,2,0.0
26,244,463,-9,4,1,2,1200.85
26,244,463,-9,4,1,9,0.0
26,14,1799,4026,4,1,2,0.0
26,244,253,-9,4,1,2,38269004.44
26,244,253,-9,4,1,3,203245.63
26,244,253,-9,4,1,6,13457584.62
26,244,253,-9,4,1,7,156014119.0
26,244,253,-9,4,1,8,127616.0
26,244,253,-9,4,1,9,12215623.41
26,244,461,-9,4,1,2,1500.0
26,244,462,-9,4,1,2,21870.96
26,89,-9,-9,4,1,2,86191.91
26,244,453,-9,4,1,2,50244.0
26,244,454,-9,4,1,2,0.0
26,244,100903,-9,4,1,2,0.0
26,244,100904,-9,4,1,2,12333.6
26,244,100906,-9,4,1,2,0.0
26,244,249,-9,4,1,2,2739951.89
26,244,454,32900,4,1,2,0.0
26,244,456,-9,4,1,2,0.0
26,244,100912,-9,4,1,2,38822.8
26,244,100913,-9,4,1,2,20122.8
26,244,458,-9,4,1,2,61896.0
26,244,459,-9,4,1,2,29633.41
26,244,460,-9,4,1,2,26767.94
26,244,105793,-9,4,1,2,16446.49
26,244,122378,-9,4,1,2,0.0
26,244,122381,-9,4,1,2,1500.0
26,244,444,-9,4,1,2,28704.0
26,244,445,-9,4,1,2,4215.0
26,244,451,-9,4,1,2,19120.53
26,244,100900,-9,4,1,2,25552.0
26,244,100901,-9,4,1,2,2396.0
