id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,1988,1,36554,1,1,2,34930917.13
26,1988,1,36554,1,2,2,189440.0
26,244,117267,-9,1,2,2,929118.71
26,1988,1,-9,1,1,2,62348810.96
26,1988,1,-9,1,1,3,119552525.73
26,1988,1,-9,1,1,6,8543458.31
26,14,25,-9,1,1,2,0.0
26,42670,169,-9,1,1,2,3668174.47
26,42670,169,-9,1,1,3,29302156.04
26,42670,169,-9,1,1,6,760000.0
26,42670,169,-9,1,2,3,1945661.11
26,2846,119672,-9,1,1,2,0.0
26,2846,119672,-9,1,1,3,0.0
26,2852,227,-9,1,1,2,0.0
26,2852,227,-9,1,1,3,0.0
26,2852,76608,-9,1,1,2,0.0
26,2846,1800,-9,1,1,3,0.0
26,244,827,16605,2,1,2,0.0
26,1926,984,2959,2,1,2,0.0
26,1926,1782,-9,2,1,2,0.0
26,1926,1782,-9,2,1,6,0.0
26,244,970,-9,2,1,2,0.0
26,244,1605,-9,2,1,2,5584.32
26,244,1710,-9,2,1,2,0.0
26,244,1734,-9,2,1,2,840.0
26,244,260,-9,2,1,2,0.0
26,244,84712,-9,2,1,2,8079.19
26,244,468,-9,2,1,2,4000.4
26,244,469,-9,2,1,2,0.0
26,316,173,87876,2,1,2,0.0
26,244,470,-9,2,1,2,0.0
26,244,471,-9,2,1,2,0.0
26,244,473,-9,2,1,2,0.0
26,316,173,87887,2,1,2,0.0
26,244,475,-9,2,2,2,0.0
26,244,477,-9,2,1,2,99569.07
26,244,477,-9,2,2,2,2500000.0
26,244,827,-9,2,1,2,8668.0
26,1926,2330,-9,2,1,2,0.0
26,1926,2330,-9,2,1,6,895000.0
26,244,250,-9,2,1,2,219068.0
26,304,315,-9,2,2,2,0.0
26,1988,8,-9,2,1,2,1565513.0
26,1988,8,-9,2,1,3,0.0
26,1988,8,-9,2,2,2,805000.0
26,304,2207,-9,2,2,2,3983338.71
26,304,2207,-9,2,2,3,32266663.88
26,304,2207,-9,2,2,6,500000.0
26,244,94739,-9,2,1,2,0.0
26,2981,3,-9,2,1,2,0.0
26,2981,7,-9,2,1,2,0.0
26,2981,956,-9,2,1,2,0.0
26,316,1956,89690,3,1,2,2208622.86
26,1927,92930,-9,3,1,2,0.0
26,1927,92934,-9,3,1,2,0.0
26,316,3413,8953,3,1,2,129928.4
26,316,3413,8953,3,1,6,108121.85
26,316,9053,-9,3,1,2,300000.0
26,316,9053,-9,3,1,6,0.0
26,1929,1696,-9,3,1,2,916000.0
26,1929,3433,-9,3,1,2,0.0
26,316,116389,-9,3,1,2,833866.24
26,1926,3662,-9,3,1,2,154400.0
26,1926,3662,-9,3,1,6,0.0
26,1945,38238,86246,3,2,2,212722720.32
26,1945,38238,86246,3,2,6,1349442.5
26,-9,-9,-9,3,1,2,2106334.96
26,-9,-9,-9,3,1,6,0.0
26,-9,-9,-9,3,2,2,1800000.0
26,244,1975,-9,3,1,2,0.0
26,244,3243,8928,3,1,2,4000000.0
26,304,3273,9073,3,2,2,6973707.09
26,1988,75229,-9,3,1,2,621681.02
26,1988,75229,-9,3,1,6,0.0
26,304,3273,46664,3,2,2,251676409.73
26,304,3273,46664,3,2,3,100261906.68
26,304,3273,46664,3,2,6,250086539.5
26,316,-9,-9,3,1,2,1613250.0
26,316,-9,-9,3,1,6,2100000.0
26,1988,75234,-9,3,1,2,300000.0
26,1988,75234,-9,3,1,6,0.0
26,2844,-9,-9,3,2,2,17634222.14
26,2844,2847,-9,3,1,2,0.0
26,316,334,-9,3,1,2,0.0
26,1926,40127,-9,3,1,2,0.0
26,1926,40127,-9,3,1,6,0.0
26,14,3520,-9,3,1,2,1450000.0
