id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,235880,169,-9,1,1,2,10542800.0
26,235880,169,-9,1,1,6,4833250.0
26,235880,169,-9,1,1,9,14659250.0
26,2852,76608,-9,1,1,2,6510.0
26,267175,1,-9,1,1,2,8526786.33
26,267175,1,-9,1,1,6,13794781.12
26,267175,1,-9,1,1,7,1176011.88
26,267175,1,-9,1,1,9,26653600.33
26,267175,1,36554,1,1,2,43589773.58
26,2852,227,-9,1,1,2,25557.87
26,244,94739,-9,2,1,2,0.0
26,235876,956,-9,2,1,2,39849.24
26,72084,2330,-9,2,1,2,434902.0
26,72084,2330,-9,2,1,6,3542390.0
26,244,260,-9,2,1,2,16823.23
26,244,257,-9,2,1,2,940.8
26,304,2207,-9,2,2,2,1991283.22
26,304,2207,-9,2,2,3,-6276566.46
26,304,2207,-9,2,2,6,3143848.54
26,304,2207,-9,2,2,7,605633.18
26,304,2207,-9,2,2,9,1961994.58
26,244,468,-9,2,1,2,0.0
26,244,84703,-9,2,1,2,15908.42
26,244,970,-9,2,1,2,4893.0
26,244,1605,-9,2,1,2,2472.0
26,244,469,-9,2,1,2,60174.7
26,244,470,-9,2,1,2,110057.46
26,244,471,-9,2,1,2,2000.0
26,244,1710,-9,2,1,2,0.0
26,244,1734,-9,2,1,2,10044.26
26,244,472,-9,2,1,2,229615.0
26,244,473,-9,2,1,2,33400.06
26,244,250,-9,2,1,2,594461.0
26,244,474,-9,2,1,2,0.0
26,244,84712,-9,2,1,2,17516.35
26,244,475,-9,2,1,2,19953.84
26,304,315,-9,2,2,2,0.0
26,244,52702,-9,2,1,2,3000.0
26,244,69624,-9,2,1,2,21505.56
26,244,476,-9,2,1,2,12669.4
26,244,477,-9,2,1,2,2639.04
26,244,465,-9,2,1,2,57959.92
26,244,467,-9,2,1,2,14427.27
26,267175,8,-9,2,1,2,1284.243989
26,267175,8,-9,2,1,6,0.0
26,72084,1782,-9,2,1,6,1439700.0
26,263,2034,293292,3,1,2,2301831.82
26,235876,1929,1696,3,1,2,118673.78
26,235876,3236,237327,3,1,2,484948.0
26,235876,3236,237327,3,2,6,0.0
26,14,3200,2788,3,1,2,0.0
26,14,3200,2780,3,1,2,0.0
26,14,211159,-9,3,1,6,0.0
26,14,3200,2816,3,1,6,0.0
26,14,3200,2816,3,1,9,0.0
26,14,3200,2773,3,1,9,-11941.7
26,14,3200,2793,3,1,2,0.0
26,14,3200,2793,3,1,8,0.0
26,14,214528,-9,3,1,2,1000000.0
26,14,214528,-9,3,1,6,2077500.0
26,14,214528,-9,3,1,7,4335372.36
26,14,214528,-9,3,1,8,800000.0
26,14,214528,-9,3,1,9,623213.0
26,14,3200,2818,3,1,8,0.0
26,244,1975,-9,3,1,2,0.0
26,14,3200,2797,3,1,2,12374.53
26,14,214528,-9,3,2,2,2648500.0
26,14,3200,2779,3,1,2,133549.92
26,14,3200,2779,3,1,6,0.0
26,14,3520,-9,3,1,2,464602.58
26,14,3520,-9,3,1,6,9317568.58
26,14,3520,-9,3,1,7,5142397.42
26,14,3200,2798,3,1,2,0.0
26,14,3520,-9,3,1,9,20507670.0
26,263,42767,-9,3,1,2,38727.501408
26,-9,-9,-9,3,1,2,3314980.41
26,-9,-9,-9,3,1,6,800000.0
26,-9,-9,-9,3,1,9,1492926.97
26,-9,-9,-9,3,2,2,0.0
26,14,3200,2800,3,1,2,0.0
26,14,3200,2802,3,1,2,0.0
26,14,3200,2791,3,1,2,1000000.0
26,14,3200,2773,3,1,2,-444244.8
26,14,3200,2773,3,1,8,0.0
26,235881,324,75394,3,1,2,0.0
26,235881,1956,89690,3,1,6,100000.0
26,214460,88353,88721,3,1,2,287000.1
26,219925,68487,-9,3,1,6,523466.67
26,235880,38348,-9,3,1,2,45722378.47
26,235880,38348,-9,3,1,6,236915.28
26,235880,38348,-9,3,1,7,11375645.31
26,219925,81128,-9,3,1,2,1500000.0
26,219925,81128,-9,3,1,6,0.0
26,267175,10,-9,3,1,2,400000.0
26,235881,9053,-9,3,1,6,0.0
26,235881,9053,-9,3,1,7,0.0
26,219925,73235,-9,3,1,2,729818.8
26,219925,73235,-9,3,1,6,800000.0
26,264359,265884,266830,3,1,6,1492393.0
26,41066,48,53,3,1,2,0.0
26,41066,48,68,3,1,2,10640.0133
26,235874,36670,74079,3,1,2,0.0
26,235874,36670,74079,3,1,6,0.0
26,235880,42802,252432,3,1,6,133058.0
26,219925,223030,-9,3,1,2,0.0
26,219925,223030,-9,3,1,6,41710.04
26,267175,11,307497,3,1,2,0.0
26,267175,24752,-9,3,1,2,0.0
26,267175,75234,-9,3,1,2,1000000.0
26,267175,75234,-9,3,1,6,2664365.0
26,235881,9518,-9,3,1,2,0.0
26,235881,9518,-9,3,1,6,852938.64
26,219925,74378,-9,3,1,2,150000.0
26,219925,74378,-9,3,1,6,150000.0
26,41066,185,95586,3,1,2,3057749.59
26,235874,72571,-9,3,2,2,0.0
26,235880,43032,-9,3,1,2,0.0
26,235880,43032,-9,3,1,6,782560.0
26,235880,43032,-9,3,1,9,0.0
26,41066,120851,115639,3,1,2,2370000.0
26,41066,120851,115639,3,1,6,8077524.0
26,219925,223039,-9,3,1,6,0.0
26,235874,72571,237191,3,2,2,331271229.38
26,235874,72571,237191,3,2,6,0.0
26,235874,72571,237191,3,2,7,0.0
26,235874,72571,237191,3,2,9,9644962.0
26,235881,263749,263750,3,1,2,20133583.48
26,235881,263749,263750,3,1,6,5846579.3
26,235881,263749,263750,3,1,7,54492580.82
26,235881,263749,263750,3,1,9,0.0
26,219925,74380,-9,3,1,2,0.0
26,41066,120851,115639,3,1,7,898160.0
26,41066,120851,115639,3,1,9,8754000.0
26,219925,236116,-9,3,1,2,0.0
26,235874,1945,77782,3,1,2,0.0
26,235874,1945,77782,3,1,6,0.0
26,235874,1945,77782,3,2,2,29742000.0
26,235874,1945,77782,3,2,6,100000.0
26,304,3273,46664,3,2,2,386206976.6
26,304,3273,46664,3,2,3,163200.0
26,2852,-9,-9,3,1,2,0.0
