id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,244,117267,-9,1,2,2,0.0
26,14,25,-9,1,1,2,1090409.1
26,2852,227,-9,1,1,2,9000.0
26,219924,119672,-9,1,1,3,0.0
26,1988,1,-9,1,1,2,8393549.72
26,1988,1,-9,1,1,3,8098845.48
26,1988,1,-9,1,1,6,25433114.42
26,1988,1,-9,1,1,7,0.0
26,1988,1,36554,1,1,2,42999162.39
26,1988,1,36554,1,2,2,0.0
26,2852,76608,-9,1,1,2,0.0
26,42670,169,-9,1,1,2,271106.01
26,42670,169,-9,1,1,3,2332000.0
26,42670,169,-9,1,1,6,-8859524.8
26,42670,169,-9,1,2,3,1416332.65
26,304,315,-9,2,2,2,0.0
26,304,315,6099,2,2,2,63587.4
26,304,2207,-9,2,2,2,29854212.22
26,304,2207,-9,2,2,3,24799206.47
26,304,2207,-9,2,2,6,8996689.87
26,244,1710,-9,2,1,2,2800.0
26,244,1734,-9,2,1,2,0.0
26,244,69624,-9,2,1,2,0.0
26,244,84703,-9,2,1,2,0.0
26,244,84712,-9,2,1,2,17132.36
26,244,94739,-9,2,1,2,12245.0
26,244,471,-9,2,1,2,0.0
26,244,472,-9,2,1,2,398084.01
26,244,473,-9,2,1,2,31372.28
26,244,250,-9,2,1,2,2298238.62
26,244,474,-9,2,1,2,0.0
26,244,475,-9,2,1,2,0.0
26,244,476,-9,2,1,2,0.0
26,244,477,-9,2,1,2,5353.2
26,244,477,-9,2,2,2,0.0
26,244,465,-9,2,1,2,58382.78
26,244,260,-9,2,1,2,12160.03
26,244,970,-9,2,1,2,0.0
26,244,468,-9,2,1,2,0.0
26,244,1209,-9,2,1,2,0.0
26,244,1605,-9,2,1,2,31282.46
26,244,469,-9,2,1,2,56152.78
26,244,470,-9,2,1,2,2750.0
26,316,173,87887,2,1,2,0.0
26,2981,956,-9,2,1,2,0.0
26,1926,261,-9,2,1,2,0.0
26,1926,2330,-9,2,1,2,0.0
26,1926,984,2959,2,1,2,0.0
26,1926,1782,-9,2,1,6,0.0
26,1926,2330,-9,2,1,6,596765.0
26,1988,8,-9,2,1,2,3970946.6487
26,1988,8,-9,2,2,2,0.0
26,2981,7,-9,2,1,2,0.0
26,263,2034,91109,3,1,2,0.0
26,304,3273,9073,3,2,2,0.0
26,304,3273,9073,3,2,6,0.0
26,244,3243,8928,3,1,2,19000000.0
26,304,3273,46664,3,2,2,1412774937.33
26,304,3273,46664,3,2,3,5180560.0
26,304,3273,46664,3,2,6,13787058.6
26,304,3273,46664,3,2,7,0.0
26,14,3520,-9,3,1,2,10080750.0
26,14,3520,-9,3,1,6,926462.0
26,-9,-9,-9,3,1,2,1658655.02
26,-9,-9,-9,3,1,6,0.0
26,-9,-9,-9,3,2,2,2509566.12
26,14,2030,-9,3,1,2,850000.0
26,244,766,-9,3,1,2,0.0
26,14,3200,2788,3,1,2,0.0
26,14,3200,2793,3,1,2,1499991.5
26,14,3200,2800,3,1,2,0.0
26,316,-9,-9,3,1,2,0.0
26,316,-9,-9,3,1,6,3520065.26
26,2852,-9,-9,3,1,2,0.0
26,42672,72573,73970,3,1,2,0.0
26,42673,81128,-9,3,1,2,863813.85
26,219924,-9,-9,3,1,2,0.0
26,316,-9,-9,3,1,7,72786503.94
26,2981,3517,200100,3,1,2,124068954.82
26,219925,68487,-9,3,1,2,0.0
26,219925,68487,-9,3,1,6,0.0
26,219925,-9,-9,3,1,2,3335435.88
26,219925,-9,-9,3,1,6,320000.0
26,219925,-9,-9,3,2,2,440000.0
26,219925,-9,-9,3,2,6,0.0
26,3162,3270,8904,3,1,2,0.0
26,3162,3270,8904,3,1,6,109769.0
26,316,3413,210964,3,1,2,0.0
26,316,3413,210964,3,1,6,0.0
26,1945,38238,86246,3,2,2,116536923.35
26,1945,38238,86246,3,2,6,40028009.37
26,1988,73537,-9,3,1,6,0.0
26,219925,68554,-9,3,1,2,0.0
26,219925,68554,-9,3,2,2,0.0
26,226241,324,75394,3,1,2,0.0
26,1988,75234,-9,3,1,6,304778.18
26,2846,3412,8956,3,1,2,0.0
26,42670,72104,-9,3,1,2,4900000.0
26,42670,72104,-9,3,1,3,49286332.14
26,42670,72104,-9,3,1,6,532607.9
26,42670,72104,-9,3,1,7,1227952.04
26,1945,72571,-9,3,2,2,1000000.0
26,1945,77782,-9,3,2,2,29343645.68
26,1945,77782,-9,3,2,3,0.0
26,1929,3433,-9,3,1,2,0.0
26,226241,9053,-9,3,1,6,950517.68
26,226241,9053,-9,3,1,7,25849038.0
26,2846,92748,-9,3,1,3,0.0
26,42670,42802,73883,3,1,2,149500.0
26,42670,42802,73883,3,1,6,2080258.86
26,1927,-9,-9,3,1,2,0.0
26,36670,74079,-9,3,1,2,0.0
26,1988,3234,217152,3,1,2,87541.37
26,1926,40127,-9,3,1,2,0.0
26,1926,40127,-9,3,1,6,0.0
26,2844,75313,-9,3,1,2,1879184.0
26,2844,75313,-9,3,1,6,75000.0
26,1988,12,-9,3,1,6,0.0
26,1988,12,-9,3,2,2,0.0
26,42670,43032,-9,3,1,3,31806523.68
26,42670,43032,-9,3,1,6,971787.24
26,1927,92930,-9,3,1,2,170000.0
26,1927,92934,-9,3,1,6,0.0
26,1929,77,99395,3,1,2,0.0
26,1988,2055,-9,3,1,2,0.0
26,1988,2055,-9,3,1,6,0.0
26,2837,201371,-9,3,1,2,0.0
26,1926,102521,-9,3,1,2,834260.0
26,1926,102521,-9,3,1,6,500000.0
26,1926,119553,-9,3,1,6,0.0
26,1988,2058,-9,3,1,2,0.0
26,1988,2058,-9,3,1,6,0.0
26,2837,214528,-9,3,1,2,4930794.92
26,2837,214528,-9,3,1,6,8071979.56
26,2837,214528,-9,3,2,3,0.0
26,42670,38348,-9,3,1,2,33921836.76
26,42670,38348,-9,3,1,6,0.0
26,1926,119553,201090,3,1,2,400000.0
26,1926,119553,201090,3,1,6,0.0
26,1926,230553,-9,3,1,2,0.0
26,3162,121813,-9,3,1,6,121200.0
26,1926,3662,-9,3,1,2,1300000.0
26,1926,3662,-9,3,1,6,0.0
26,1988,3234,47229,3,1,2,5000000.0
26,1988,3234,47229,3,1,3,0.0
26,1988,3234,47229,3,2,2,0.0
26,1988,10,-9,3,1,2,2613844.84
26,1988,11,115227,3,1,3,2000000.0
26,2844,-9,-9,3,2,2,8918025.69
26,2844,-9,-9,3,2,6,0.0
26,244,100902,-9,4,1,2,0.0
26,244,100903,-9,4,1,2,0.0
26,244,100913,-9,4,1,2,0.0
26,244,100914,-9,4,1,2,62795.0
26,244,103730,-9,4,1,2,0.0
26,244,104667,-9,4,1,2,-1500.0
26,244,105793,-9,4,1,2,3861.0
26,244,100904,-9,4,1,2,0.0
26,244,100905,-9,4,1,2,80418.0
26,244,417,-9,4,1,2,-8441.4
26,244,100906,-9,4,1,2,0.0
26,244,100907,105389,4,1,2,41126.0
26,244,100915,-9,4,1,2,0.0
26,244,417,13327,4,1,2,0.0
26,244,418,13059,4,1,2,2000.0
26,244,100916,-9,4,1,2,0.0
26,244,100917,-9,4,1,2,2000.0
26,244,109912,-9,4,1,2,1500.0
26,244,453,-9,4,1,2,0.0
26,244,122378,-9,4,1,2,0.0
26,244,454,-9,4,1,2,0.0
26,244,454,32900,4,1,2,0.0
26,244,419,12100,4,1,2,2650.32
26,244,420,-9,4,1,2,48823.3
26,244,100918,-9,4,1,2,67711.0
26,244,100919,-9,4,1,2,0.0
26,244,421,-9,4,1,2,21644.59
26,244,100920,-9,4,1,2,62800.0
26,244,122381,-9,4,1,2,4170.65
26,244,122386,-9,4,1,2,20393.18
26,244,122391,-9,4,1,2,0.0
26,244,84710,-9,4,1,2,0.0
26,244,456,-9,4,1,2,0.0
26,244,457,-9,4,1,2,0.0
26,244,458,-9,4,1,2,24211.67
26,244,3561,-9,4,1,2,0.0
26,244,49103,-9,4,1,2,74193.0
26,244,67671,-9,4,1,2,1500.0
26,244,100921,-9,4,1,2,0.0
26,244,100922,-9,4,1,2,0.0
26,244,100930,-9,4,1,2,500.0
26,244,94427,-9,4,1,2,0.0
26,244,94430,-9,4,1,2,0.0
26,244,100900,-9,4,1,2,0.0
26,244,100901,-9,4,1,2,0.0
26,244,445,-9,4,1,2,0.0
26,244,448,-9,4,1,2,47833.0
26,244,426,209977,4,1,2,0.0
