id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,244,117267,-9,1,2,2,0.0
26,1988,1,-9,1,1,2,16970096.47
26,1988,1,-9,1,1,3,9506506.01
26,1988,1,-9,1,1,6,2334141.37
26,1988,1,-9,1,1,7,0.0
26,2852,227,-9,1,1,2,29844.61
26,219924,119672,-9,1,1,3,221817.75
26,1988,1,36554,1,1,2,15266964.62
26,1988,1,36554,1,2,2,4255876.83
26,2852,76608,-9,1,1,2,0.0
26,42670,169,-9,1,1,2,0.0
26,42670,169,-9,1,1,3,7189322.7
26,42670,169,-9,1,1,6,6488284.0
26,42670,169,-9,1,2,3,0.0
26,304,315,-9,2,2,2,195255.0
26,304,315,6099,2,2,2,47418.66
26,304,2207,-9,2,2,2,10603130.1
26,304,2207,-9,2,2,3,43177982.92
26,304,2207,-9,2,2,6,11581867.4
26,244,1710,-9,2,1,2,24005.68
26,244,1734,-9,2,1,2,34431.56
26,244,69624,-9,2,1,2,10663.2
26,244,84703,-9,2,1,2,0.0
26,244,84712,-9,2,1,2,14157.41
26,244,94739,-9,2,1,2,0.0
26,244,472,-9,2,1,2,265499.07
26,244,473,-9,2,1,2,64616.5
26,244,250,-9,2,1,2,17445823.24
26,244,474,-9,2,1,2,1251.36
26,244,475,-9,2,1,2,0.0
26,244,476,-9,2,1,2,11658.73
26,244,477,-9,2,1,2,25612.71
26,244,477,-9,2,2,2,1677818.35
26,244,465,-9,2,1,2,0.0
26,244,260,-9,2,1,2,19801.02
26,244,970,-9,2,1,2,0.0
26,244,468,-9,2,1,2,19998.15
26,244,1209,-9,2,1,2,19307.04
26,244,1605,-9,2,1,2,2004.25
26,244,470,-9,2,1,2,3000.0
26,244,471,-9,2,1,2,0.0
26,2981,956,-9,2,1,2,422986.95
26,1926,984,2959,2,1,2,2279.36
26,1926,2330,-9,2,1,2,371515.42
26,1926,2330,-9,2,1,6,350000.0
26,1926,1782,-9,2,1,6,0.0
26,1988,8,-9,2,1,2,958035.06
26,1988,8,-9,2,2,2,500000.0
26,304,3273,9073,3,2,6,0.0
26,244,3243,8928,3,1,2,5000000.0
26,263,2034,91109,3,1,2,0.0
26,304,3273,46664,3,2,2,109489488.7
26,304,3273,46664,3,2,3,524123.0
26,304,3273,46664,3,2,6,55641225.09
26,304,3273,46664,3,2,7,11225693.0
26,-9,-9,-9,3,1,2,0.0
26,-9,-9,-9,3,1,6,0.0
26,-9,-9,-9,3,2,2,0.0
26,14,2030,-9,3,1,2,580000.0
26,316,-9,-9,3,1,2,0.0
26,316,-9,-9,3,1,6,0.0
26,14,3520,-9,3,1,2,0.0
26,14,3520,-9,3,1,6,0.0
26,2981,3517,200100,3,1,2,9596313.44
26,219925,-9,-9,3,1,2,6943266.17
26,219925,-9,-9,3,1,6,85000.0
26,219925,-9,-9,3,2,2,5635811.25
26,219925,-9,-9,3,2,6,0.0
26,219925,68487,-9,3,1,6,700000.0
26,219925,68554,-9,3,1,2,500000.0
26,219925,68554,-9,3,2,2,0.0
26,3162,3270,8904,3,1,2,0.0
26,3162,121813,-9,3,1,6,0.0
26,316,3413,210964,3,1,2,0.0
26,316,3413,210964,3,1,6,0.0
26,1945,38238,86246,3,2,2,183388750.53
26,1945,38238,86246,3,2,6,1077354.0
26,226241,324,75394,3,1,2,4713466.95
26,226241,9053,-9,3,1,6,183623.62
26,42670,72104,-9,3,1,2,1600000.0
26,42670,72104,-9,3,1,3,29569074.25
26,42670,72104,-9,3,1,6,1875000.0
26,1945,72571,-9,3,2,2,0.0
26,1945,77782,-9,3,2,2,9900000.0
26,1945,77782,-9,3,2,3,2260051.54
26,1929,3433,-9,3,1,2,5580.55
26,2846,92748,-9,3,1,3,552800.0
26,42670,42802,73883,3,1,2,0.0
26,42670,42802,73883,3,1,6,98100.0
26,1926,40127,-9,3,1,2,0.0
26,1926,40127,-9,3,1,6,0.0
26,1988,12,-9,3,2,2,0.0
26,2844,75313,-9,3,1,2,0.0
26,2846,3412,8956,3,1,2,0.0
26,42670,43032,-9,3,1,3,14917860.76
26,1929,77,99395,3,1,2,0.0
26,1926,102521,-9,3,1,2,800000.0
26,1988,2055,-9,3,1,6,432000.0
26,1926,102521,-9,3,1,6,0.0
26,1926,119553,-9,3,1,6,0.0
26,1988,2058,-9,3,1,2,0.0
26,2837,214528,-9,3,1,2,6778331.04
26,2837,214528,-9,3,1,6,6587070.0
26,2837,214528,-9,3,2,3,249999.69
26,42670,38348,-9,3,1,2,38136505.06
26,1926,119553,201090,3,1,6,0.0
26,1926,3662,-9,3,1,2,80000.0
26,1926,3662,-9,3,1,6,50000.0
26,1988,3234,47229,3,1,2,15676682.0
26,1988,3234,47229,3,1,3,90000000.0
26,1988,3234,47229,3,2,2,0.0
26,1988,11,115227,3,1,3,8067369.41
26,2844,-9,-9,3,2,2,0.0
26,2844,-9,-9,3,2,6,0.0
26,244,100902,-9,4,1,2,0.0
26,244,100903,-9,4,1,2,0.0
26,304,36687,-9,4,2,2,4000000.0
26,244,104667,-9,4,1,2,33108.94
26,244,105793,-9,4,1,2,0.0
26,244,109912,-9,4,1,2,20393.24
26,244,417,-9,4,1,2,53356.01
26,244,100906,-9,4,1,2,4652.95
26,244,100915,-9,4,1,2,0.0
26,244,417,13327,4,1,2,600.0
26,244,418,13059,4,1,2,86457.2
26,244,100916,-9,4,1,2,0.0
26,244,100917,-9,4,1,2,67554.0
26,244,453,-9,4,1,2,123985.55
26,244,454,-9,4,1,2,41818.49
26,244,122378,-9,4,1,2,20393.26
26,244,454,32900,4,1,2,0.0
26,244,419,12100,4,1,2,10085.85
26,244,420,-9,4,1,2,5028.0
26,244,100920,-9,4,1,2,0.0
26,244,421,-9,4,1,2,2000.0
26,244,100921,-9,4,1,2,123688.0
26,244,122381,-9,4,1,2,20393.28
26,244,122386,-9,4,1,2,0.0
26,244,122391,-9,4,1,2,0.0
26,244,456,-9,4,1,2,0.0
26,244,458,-9,4,1,2,37050.81
26,244,459,-9,4,1,2,2000.0
26,244,3561,-9,4,1,2,331.76
26,244,67671,-9,4,1,2,798.0
26,244,100922,-9,4,1,2,88432.0
26,244,103730,-9,4,1,2,1490.0
26,244,84710,-9,4,1,2,27173.96
26,244,94430,-9,4,1,2,44253.0
26,244,100900,-9,4,1,2,74339.0
26,244,448,-9,4,1,2,21743.12
26,244,427,-9,4,1,2,81468.58
26,244,451,-9,4,1,2,54279.0
26,244,423,11748,4,1,2,307315.85
26,244,428,-9,4,1,2,1906442.56
26,244,428,-9,4,1,3,0.0
26,244,249,-9,4,1,2,1987710.51
26,244,428,13022,4,1,2,0.0
26,244,428,13022,4,2,2,125819.32
26,244,423,11788,4,1,2,2750.0
26,244,423,11806,4,1,2,0.0
26,244,423,11811,4,1,2,0.0
26,244,460,-9,4,1,2,19977.69
26,244,461,-9,4,1,2,25256.98
26,244,253,-9,4,1,2,59068040.94
26,244,253,-9,4,1,3,59070268.52
26,244,253,-9,4,1,6,2753367.13
26,244,253,-9,4,2,2,0.0
26,244,429,-9,4,1,2,50322.99
26,244,430,-9,4,1,2,933359.92
26,244,431,-9,4,1,2,29669.54
26,244,423,60373,4,1,2,2800.0
26,244,423,101531,4,1,2,0.0
26,244,424,-9,4,1,2,3009952.56
26,244,463,-9,4,1,2,34024.18
26,244,256,-9,4,1,2,0.0
26,244,432,-9,4,1,2,16781.54
26,244,445,-9,4,1,2,101203.53
26,244,426,209977,4,1,2,4448.0
26,244,415,-9,4,1,2,3000.0
26,304,45013,-9,4,2,2,0.0
26,42670,91138,-9,4,1,2,1000000.0
26,42670,91138,-9,4,1,6,940852.0
26,42670,91144,-9,4,1,2,0.0
26,42670,91144,-9,4,1,6,33085.91
26,42670,100113,-9,4,1,6,250000.0
26,2837,1799,4036,4,1,2,0.0
26,72084,241,-9,4,1,2,0.0
26,2852,21089,-9,4,1,2,438891.47
26,1926,2045,42747,4,1,6,0.0
26,2837,1799,4139,4,1,2,0.0
26,3162,240,-9,4,1,2,7003450.05
26,2837,1799,4144,4,1,2,0.0
26,2837,1799,4146,4,1,2,0.0
26,1926,2045,42748,4,1,6,0.0
26,1926,2045,42753,4,1,3,0.0
26,1929,89,-9,4,1,2,50699.19
26,1929,235,-9,4,1,2,249169.27
26,1929,478,-9,4,1,2,0.0
26,2846,54843,-9,4,1,2,0.0
26,2846,54844,-9,4,1,3,333869.26
26,1926,2045,-9,4,1,2,258860.0
26,2837,1799,4137,4,1,2,0.0
26,1945,1934,41133,4,2,2,0.0
26,2837,1799,4030,4,1,2,430000.0
26,2837,1799,4025,4,1,6,0.0
26,2837,1799,4026,4,1,2,841200.0
26,2837,1799,4147,4,1,2,1500000.0
26,2837,1799,27615,4,1,2,0.0
26,2837,1799,27615,4,1,6,792933.1
26,1927,91842,-9,4,1,2,0.0
26,1927,91842,-9,4,1,6,0.0
26,1988,4243,-9,4,1,2,18399.24
26,1926,57682,-9,4,1,2,9200.0
26,1926,100584,102607,4,1,2,0.0
26,1926,100584,102607,4,1,6,695183.68
