id_unidade_organizacional_nivel_0,id_unidade_organizacional_nivel_1,id_unidade_organizacional_nivel_2,id_unidade_organizacional_nivel_3,id_natureza_juridica,id_esfera_orcamentaria,id_resultado_primario,valor_custo_transferencia
26,1988,1,-9,1,1,2,20994099.81
26,1988,1,-9,1,1,3,4891677.01
26,1988,1,-9,1,1,6,31854226.36
26,1988,1,36554,1,1,2,4279234.8
26,1988,1,36554,1,1,3,11850000.0
26,244,117267,200695,1,2,2,0.0
26,235880,169,-9,1,1,2,1828664.44
26,235880,169,-9,1,1,3,2423316.21
26,235880,169,-9,1,1,6,3115183.8
26,235880,169,-9,1,2,3,764544.94
26,42673,86567,-9,1,1,2,7000000.0
26,42673,86567,-9,1,1,6,0.0
26,2846,119672,-9,1,1,3,0.0
26,2852,227,-9,1,1,2,0.0
26,2852,227,-9,1,1,3,20743.93
26,2852,76608,-9,1,1,2,0.0
26,244,84703,-9,2,1,2,2000.0
26,244,84712,-9,2,1,2,0.0
26,244,94739,-9,2,1,2,1537.0
26,244,250,-9,2,1,2,24900182.35
26,244,52702,-9,2,1,2,2040.0
26,304,2207,-9,2,2,2,5175817.26
26,304,2207,-9,2,2,3,19452797.88
26,304,2207,-9,2,2,6,-403067.39
26,1988,8,-9,2,1,2,-39817.33434
26,1988,8,-9,2,1,3,924909.23
26,1988,8,-9,2,2,2,0.0
26,244,475,-9,2,1,2,0.0
26,244,476,-9,2,1,2,0.0
26,244,477,-9,2,1,2,166690.0
26,244,970,-9,2,1,2,-991.5
26,244,260,-9,2,1,2,0.0
26,244,1209,-9,2,1,2,0.0
26,244,1605,-9,2,1,2,0.0
26,244,465,-9,2,1,2,0.0
26,244,468,-9,2,1,2,65638.04
26,244,1710,-9,2,1,2,3360.0
26,244,470,-9,2,1,2,1526.4
26,244,1734,-9,2,1,2,3000.0
26,244,471,-9,2,1,2,0.0
26,304,315,-9,2,2,2,0.0
26,244,472,-9,2,1,2,4197.5
26,244,473,-9,2,1,2,9487.27
26,244,474,-9,2,1,2,0.0
26,235876,956,-9,2,1,2,90000.0
26,235881,173,87887,2,1,2,0.0
26,235876,7,-9,2,1,2,0.0
26,72084,984,2959,2,1,2,0.0
26,72084,1782,-9,2,1,6,15000.0
26,72084,2330,-9,2,1,2,0.0
26,72084,2330,-9,2,1,6,700000.0
26,1927,-9,-9,3,1,2,0.0
26,14,3520,-9,3,1,2,0.0
26,14,3520,-9,3,1,6,0.0
26,304,3273,46664,3,2,2,300805010.68
26,304,3273,46664,3,2,3,7169100.96
26,304,3273,46664,3,2,6,49772809.87
26,304,3273,46664,3,2,7,0.0
26,14,214528,-9,3,1,6,0.0
26,14,3200,2793,3,1,2,0.0
26,14,3200,2800,3,1,2,0.0
26,244,3243,8928,3,1,2,7000000.0
26,263,2034,237447,3,1,2,0.0
26,-9,-9,-9,3,1,2,0.0
26,1988,10,-9,3,1,2,0.0
26,1988,11,115227,3,1,3,4363497.08
26,235874,72571,237191,3,2,2,155350422.42
26,235874,72571,237191,3,2,6,480000.0
26,235876,3236,237327,3,1,2,0.0
26,235880,38348,-9,3,1,2,93483490.63
26,235880,38348,-9,3,1,6,117869.43
26,1988,2055,-9,3,1,6,1646450.33
26,214460,88353,88721,3,1,2,0.0
26,235880,42802,73878,3,1,2,0.0
26,235880,42802,73878,3,1,6,995000.0
26,235876,77,236554,3,1,2,14773.28
26,235881,324,75394,3,1,2,0.0
26,1988,75234,-9,3,1,6,0.0
26,235881,3413,210964,3,1,2,64940.12
26,235881,3413,210964,3,1,6,0.0
26,219925,-9,-9,3,1,2,2799050.81
26,219925,-9,-9,3,1,6,109900.0
26,219925,-9,-9,3,2,2,192205.21
26,219925,-9,-9,3,2,6,0.0
26,235880,43032,-9,3,1,2,1571534.09
26,235880,43032,-9,3,1,3,0.0
26,235880,43032,-9,3,1,6,-39317.5
26,235881,9053,-9,3,1,6,0.0
26,235881,9053,-9,3,1,7,0.0
26,41066,185,95586,3,1,2,0.0
26,41066,120851,115639,3,1,2,79369985.0
26,41066,120851,115639,3,1,6,132650349.0
26,235874,36670,74079,3,1,2,0.0
26,235874,36670,74079,3,1,6,0.0
26,2846,92748,-9,3,1,2,23296.66
26,235874,72571,-9,3,2,2,0.0
26,219925,81128,-9,3,1,2,0.0
26,235874,1926,3662,3,1,6,0.0
26,235880,72104,-9,3,1,2,133261485.83
26,235880,72104,-9,3,1,3,436596590.92
